cons_id,cons_no,prov_id,registered_vote,total_vote_stations,zone
KKN_10,10,KKN,134888,288,"อำเภอชนบท (เฉพาะตำบลห้วยแก, ตำบลวังแสง, ตำบลปอแดง)"
KKN_10,10,KKN,134888,288,อำเภอหนองสองห้อง
KKN_11,11,KKN,131436,248,"อำเภอชนบท (เฉพาะตำบลศรีบุญเรือง, ตำบลชนบท, ตำบลโนนพะยอม, ตำบลบ้านแท่น, ตำบลกุดเพียขอม)"
KKN_11,11,KKN,131436,248,อำเภอบ้านแฮด
KKN_11,11,KKN,131436,248,อำเภอบ้านไผ่
KKN_2,2,KKN,133299,174,"อำเภอเมืองขอนแก่น (เฉพาะตำบลบ้านเป็ด, ตำบลศิลา, ตำบลโคกสี, ตำบลหนองตูม, ตำบลแดงใหญ่, ตำบลบึงเนียม, ตำบลสำราญ, ตำบลสาวะถี)"
KKN_3,3,KKN,131980,253,"อำเภอเขาสวนกวาง (เฉพาะตำบลเขาสวนกวาง, ตำบลคำม่วง)"
KKN_3,3,KKN,131980,253,อำเภอกระนวน
KKN_3,3,KKN,131980,253,อำเภอซำสูง
KKN_3,3,KKN,131980,253,"อำเภอน้ำพอง (เฉพาะตำบลบัวเงิน, ตำบลพังทุย, ตำบลทรายมูล, ตำบลบัวใหญ่, ตำบลบ้านขาม)"
KKN_4,4,KKN,130308,248,"อำเภอเขาสวนกวาง (เฉพาะตำบลดงเมืองแอม, ตำบลนางิ้ว, ตำบลโนนสมบูรณ์)"
KKN_4,4,KKN,130308,248,"อำเภอเมืองขอนแก่น (เฉพาะตำบลบ้านค้อ, ตำบลโนนท่อน)"
KKN_4,4,KKN,130308,248,"อำเภอน้ำพอง (เฉพาะตำบลน้ำพอง, ตำบลสะอาด, ตำบลกุดน้ำใส, ตำบลวังชัย, ตำบลหนองกุง, ตำบลม่วงหวาน, ตำบลท่ากระเสริม)"
KKN_4,4,KKN,130308,248,อำเภออุบลรัตน์
KKN_5,5,KKN,131205,263,อำเภอเวียงเก่า
KKN_5,5,KKN,131205,263,"อำเภอภูเวียง (เฉพาะตำบลภูเวียง, ตำบลบ้านเรือ, ตำบลดินดำ, ตำบลหว้าทอง, ตำบลทุ่งชมพู, ตำบลนาหว้า, ตำบลหนองกุงธนสาร, ตำบลนาชุมแสง, ตำบลสงเปือย)"
KKN_5,5,KKN,131205,263,"อำเภอสีชมพู (เฉพาะตำบลสีชมพู, ตำบลบริบูรณ์, ตำบลดงลาน, ตำบลบ้านใหม่, ตำบลภูห่าน, ตำบลหนองแดง, ตำบลศรีสุข, ตำบลวังเพิ่ม)"
KKN_5,5,KKN,131205,263,อำเภอหนองนาคำ
KKN_6,6,KKN,129462,240,อำเภอชุมแพ
KKN_6,6,KKN,129462,240,อำเภอภูผาม่าน
KKN_6,6,KKN,129462,240,"อำเภอสีชมพู (เฉพาะตำบลซำยาง, ตำบลนาจาน)"
KKN_7,7,KKN,132057,259,อำเภอบ้านฝาง
KKN_7,7,KKN,132057,259,"อำเภอภูเวียง (เฉพาะตำบลหนองกุงเซิน, ตำบลกุดขอนแก่น)"
KKN_7,7,KKN,132057,259,อำเภอหนองเรือ
KKN_8,8,KKN,138382,252,"อำเภอเมืองขอนแก่น (เฉพาะตำบลบ้านทุ่ม, ตำบลบ้านหว้า, ตำบลดอนช้าง, ตำบลดอนหัน, ตำบลท่าพระ)"
KKN_8,8,KKN,138382,252,อำเภอพระยืน
KKN_8,8,KKN,138382,252,อำเภอมัญจาคีรี
KKN_9,9,KKN,126953,275,อำเภอแวงใหญ่
KKN_9,9,KKN,126953,275,อำเภอแวงน้อย
KKN_9,9,KKN,126953,275,อำเภอพล
KPT_1,1,KPT,143988,259,"อำเภอเมืองกำแพงเพชร (เฉพาะตำบลในเมือง, ตำบลหนองปลิง, ตำบลเทพนคร, ตำบลอ่างทอง, ตำบลคลองแม่ลาย, ตำบลนครชุม, ตำบลนิคมทุ่งโพธิ์ทะเ, ตำบลวังทอง, ตำบลลานดอกไม้, ตำบลคณฑี, ตำบลท่าขุนราม, ตำบลนาบ่อคำ, ตำบลทรงธรรม, ตำบลธำมรงค์)"
KPT_2,2,KPT,146908,303,อำเภอเมืองกำแพงเพชร (เฉพาะตำบลสระแก้ว)
KPT_2,2,KPT,146908,303,อำเภอโกสัมพีนคร
KPT_2,2,KPT,146908,303,"อำเภอไทรงาม (เฉพาะตำบลมหาชัย, ตำบลพานทอง, ตำบลหนองคล้า, ตำบลหนองทอง)"
KPT_2,2,KPT,146908,303,อำเภอพรานกระต่าย
KPT_2,2,KPT,146908,303,อำเภอลานกระบือ
KPT_3,3,KPT,138014,269,อำเภอเมืองกำแพงเพชร (เฉพาะตำบลไตรตรึงษ์)
KPT_3,3,KPT,138014,269,อำเภอคลองขลุง
KPT_3,3,KPT,138014,269,อำเภอคลองลาน
KPT_3,3,KPT,138014,269,อำเภอปางศิลาทอง
KPT_4,4,KPT,139089,292,"อำเภอไทรงาม (เฉพาะตำบลหนองแม่แตง, ตำบลไทรงาม, ตำบลหนองไม้กอง)"
KPT_4,4,KPT,139089,292,อำเภอขาณุวรลักษบุรี
KPT_4,4,KPT,139089,292,อำเภอทรายทองวัฒนา
KPT_4,4,KPT,139089,292,อำเภอบึงสามัคคี
KRI_1,1,KRI,132469,187,อำเภอเมืองกาญจนบุรี (ยกเว้นตำบลบ้านเก่า)
KRI_1,1,KRI,132469,187,อำเภอบ่อพลอย (เฉพาะตำบลหนองกุ่ม)
KRI_2,2,KRI,129827,209,อำเภอด่านมะขามเตี้ย
KRI_2,2,KRI,129827,209,อำเภอท่าม่วง
KRI_2,2,KRI,129827,209,"อำเภอพนมทวน (เฉพาะตำบลหนองโรง, ตำบลทุ่งสมอ, ตำบลดอนเจดีย์, ตำบลหนองสาหร่าย)"
KRI_3,3,KRI,134560,209,อำเภอท่ามะกา
KRI_3,3,KRI,134560,209,"อำเภอพนมทวน (ยกเว้นตำบลหนองโรง, ตำบลทุ่งสมอ, ตำบลดอนเจดีย์, ตำบลหนองสาหร่าย)"
KRI_4,4,KRI,130701,253,อำเภอเลาขวัญ
KRI_4,4,KRI,130701,253,อำเภอบ่อพลอย (ยกเว้นตำบลหนองกุ่ม)
KRI_4,4,KRI,130701,253,อำเภอหนองปรือ
KRI_4,4,KRI,130701,253,อำเภอห้วยกระเจา
KRI_5,5,KRI,118524,187,อำเภอเมืองกาญจนบุรี (เฉพาะตำบลบ้านเก่า)
KRI_5,5,KRI,118524,187,อำเภอไทรโยค
KRI_5,5,KRI,118524,187,อำเภอทองผาภูมิ
KRI_5,5,KRI,118524,187,อำเภอศรีสวัสดิ์
KRI_5,5,KRI,118524,187,อำเภอสังขละบุรี
KSN_1,1,KSN,130852,269,อำเภอเมืองกาฬสินธุ์
KSN_1,1,KSN,130852,269,อำเภอนามน (เฉพาะตำบลยอดแกง)
KSN_1,1,KSN,130852,269,อำเภอสมเด็จ (เฉพาะตำบลหนองแวง)
KSN_2,2,KSN,126334,240,อำเภอฆ้องชัย
KSN_2,2,KSN,126334,240,อำเภอยางตลาด
KSN_3,3,KSN,123129,264,อำเภอท่าคันโท
KSN_3,3,KSN,123129,264,อำเภอหนองกุงศรี
KSN_3,3,KSN,123129,264,อำเภอห้วยเม็ก
KSN_4,4,KSN,135311,296,อำเภอคำม่วง
KSN_4,4,KSN,135311,296,อำเภอสมเด็จ (ยกเว้นตำบลหนองแวง)
KSN_4,4,KSN,135311,296,อำเภอสหัสขันธ์
KSN_4,4,KSN,135311,296,อำเภอสามชัย
KSN_5,5,KSN,136843,278,อำเภอกมลาไสย
KSN_5,5,KSN,136843,278,อำเภอดอนจาน
KSN_5,5,KSN,136843,278,อำเภอนามน (ยกเว้นตำบลยอดแกง)
KSN_5,5,KSN,136843,278,อำเภอร่องคำ
KSN_5,5,KSN,136843,278,อำเภอห้วยผึ้ง
KSN_6,6,KSN,135745,270,อำเภอเขาวง
KSN_6,6,KSN,135745,270,อำเภอกุฉินารายณ์
KSN_6,6,KSN,135745,270,อำเภอนาคู
LEI_1,1,LEI,124668,223,อำเภอเมืองเลย
LEI_1,1,LEI,124668,223,อำเภอเอราวัณ
LEI_2,2,LEI,132119,262,อำเภอผาขาว
LEI_2,2,LEI,132119,262,อำเภอภูกระดึง
LEI_2,2,LEI,132119,262,อำเภอภูหลวง
LEI_2,2,LEI,132119,262,"อำเภอวังสะพุง (เฉพาะตำบลศรีสงคราม, ตำบลหนองหญ้าปล้อง, ตำบลโคกขมิ้น)"
LEI_2,2,LEI,132119,262,อำเภอหนองหิน
LEI_3,3,LEI,124786,288,อำเภอด่านซ้าย
LEI_3,3,LEI,124786,288,อำเภอนาแห้ว
LEI_3,3,LEI,124786,288,อำเภอภูเรือ
LEI_3,3,LEI,124786,288,"อำเภอวังสะพุง (ยกเว้นตำบลศรีสงคราม, ตำบลหนองหญ้าปล้อง, ตำบลโคกขมิ้น)"
LEI_4,4,LEI,123302,243,อำเภอเชียงคาน
LEI_4,4,LEI,123302,243,อำเภอท่าลี่
LEI_4,4,LEI,123302,243,อำเภอนาด้วง
LEI_4,4,LEI,123302,243,อำเภอปากชม
LPG_1,1,LPG,148928,275,อำเภอเมืองลำปาง (เฉพาะตำบลพิชัย (เทศบาลนครลำปาง))
LPG_1,1,LPG,148928,275,"อำเภอเมืองลำปาง (ยกเว้นตำบลบ้านแลง, ตำบลบ้านเสด็จ, เทศบาลเมืองเขลางค์นคร)"
LPG_1,1,LPG,148928,275,อำเภอห้างฉัตร
LPG_2,2,LPG,153674,330,อำเภอเมืองปาน
LPG_2,2,LPG,153674,330,"อำเภอเมืองลำปาง (เฉพาะตำบลบ้านแลง, ตำบลบ้านเสด็จ)"
LPG_2,2,LPG,153674,330,อำเภอแจ้ห่ม
LPG_2,2,LPG,153674,330,อำเภองาว
LPG_2,2,LPG,153674,330,อำเภอวังเหนือ
LPG_3,3,LPG,149146,250,อำเภอเมืองลำปาง (เฉพาะเทศบาลเมืองเขลางค์นคร)
LPG_3,3,LPG,149146,250,อำเภอเมืองลำปาง (ยกเว้นตำบลพิชัย (เทศบาลนครลำปาง))
LPG_3,3,LPG,149146,250,อำเภอแม่เมาะ
LPG_3,3,LPG,149146,250,อำเภอแม่ทะ
LPG_4,4,LPG,160855,332,อำเภอเกาะคา
LPG_4,4,LPG,160855,332,อำเภอเถิน
LPG_4,4,LPG,160855,332,อำเภอเสริมงาม
LPG_4,4,LPG,160855,332,อำเภอแม่พริก
LPG_4,4,LPG,160855,332,อำเภอสบปราบ
LPN_1,1,LPN,169284,325,อำเภอเมืองลำพูน
LPN_1,1,LPN,169284,325,อำเภอแม่ทา
LPN_1,1,LPN,169284,325,อำเภอบ้านธิ
LPN_2,2,LPN,164562,362,อำเภอเวียงหนองล่อง
LPN_2,2,LPN,164562,362,อำเภอทุ่งหัวช้าง
LPN_2,2,LPN,164562,362,อำเภอบ้านโฮ่ง
LPN_2,2,LPN,164562,362,อำเภอป่าซาง
LPN_2,2,LPN,164562,362,อำเภอลี้
LRI_1,1,LRI,118798,182,"อำเภอเมืองลพบุรี (เฉพาะเทศบาลเมืองลพบุรี, เทศบาลเมืองเขาสามยอด, เทศบาลตำบลถนนใหญ่, เทศบาลตำบลกกโก, เทศบาลตำบลป่าตาล, ตำบลทะเลชุบศร, ตำบลท่าแค, ตำบลโคกกะเทียม, ตำบลพรหมมาสตร์, ตำบลโพธิ์เก้าต้น, ตำบลบางขันหมาก, ตำบลโคกลำพาน)"
LRI_2,2,LRI,122143,190,"อำเภอเมืองลพบุรี (เฉพาะเทศบาลตำบลเขาพระงาม, เทศบาลตำบลท่าศาลา, เทศบาลตำบลโคกตูม)"
LRI_2,2,LRI,122143,190,"อำเภอโคกสำโรง (เฉพาะตำบลห้วยโป่ง, ตำบลหลุมข้าว)"
LRI_2,2,LRI,122143,190,อำเภอพัฒนานิคม
LRI_3,3,LRI,122542,228,"อำเภอเมืองลพบุรี (เฉพาะตำบลดอนโพธิ์, ตำบลโก่งธนู, ตำบลงิ้วราย, ตำบลตะลุง, ตำบลโพธิ์ตรุ, ตำบลท้ายตลาด, ตำบลบ้านข่อย, ตำบลสี่คลอง)"
LRI_3,3,LRI,122542,228,อำเภอท่าวุ้ง
LRI_3,3,LRI,122542,228,อำเภอบ้านหมี่
LRI_4,4,LRI,118600,224,อำเภอโคกเจริญ
LRI_4,4,LRI,118600,224,"อำเภอโคกสำโรง (ยกเว้นตำบลห้วยโป่ง, ตำบลหลุมข้าว)"
LRI_4,4,LRI,118600,224,อำเภอสระโบสถ์
LRI_4,4,LRI,118600,224,อำเภอหนองม่วง
LRI_5,5,LRI,116068,209,อำเภอชัยบาดาล
LRI_5,5,LRI,116068,209,อำเภอท่าหลวง
LRI_5,5,LRI,116068,209,อำเภอลำสนธิ
MDH_1,1,MDH,139641,271,"อำเภอเมืองมุกดาหาร (เฉพาะตำบลมุกดาหาร, ตำบลศรีบุญเรือง, ตำบลคำอาฮวน, ตำบลดงเย็น, ตำบลบางทรายใหญ่, ตำบลบ้านโคก, ตำบลคำป่าหลาย, ตำบลกุดแข้, ตำบลนาสีนวน, ตำบลโพนทราย)"
MDH_1,1,MDH,139641,271,อำเภอดอนตาล
MDH_1,1,MDH,139641,271,อำเภอหว้านใหญ่
MDH_2,2,MDH,137161,325,"อำเภอเมืองมุกดาหาร (เฉพาะตำบลผึ่งแดด, ตำบลดงมอน, ตำบลนาโสก)"
MDH_2,2,MDH,137161,325,อำเภอคำชะอี
MDH_2,2,MDH,137161,325,อำเภอดงหลวง
MDH_2,2,MDH,137161,325,อำเภอนิคมคำสร้อย
MDH_2,2,MDH,137161,325,อำเภอหนองสูง
MKM_1,1,MKM,126670,234,อำเภอเมืองมหาสารคาม
MKM_2,2,MKM,128155,331,อำเภอแกดำ
MKM_2,2,MKM,128155,331,"อำเภอบรบือ (เฉพาะตำบลหนองม่วง, ตำบลยาง, ตำบลบัวมาศ)"
MKM_2,2,MKM,128155,331,อำเภอวาปีปทุม
MKM_3,3,MKM,129655,283,อำเภอนาดูน
MKM_3,3,MKM,129655,283,อำเภอพยัคฆภูมิพิสัย
MKM_3,3,MKM,129655,283,อำเภอยางสีสุราช
MKM_4,4,MKM,125547,289,อำเภอนาเชือก
MKM_4,4,MKM,125547,289,"อำเภอบรบือ (ยกเว้นตำบลหนองม่วง, ตำบลยาง, ตำบลบัวมาศ)"
MKM_5,5,MKM,132574,340,อำเภอโกสุมพิสัย
MKM_5,5,MKM,132574,340,อำเภอกันทรวิชัย (เฉพาะตำบลเขวาใหญ่)
MKM_5,5,MKM,132574,340,อำเภอกุดรัง
MKM_6,6,MKM,131590,306,อำเภอเชียงยืน
MKM_6,6,MKM,131590,306,อำเภอกันทรวิชัย (ยกเว้นตำบลเขวาใหญ่)
MKM_6,6,MKM,131590,306,อำเภอชื่นชม
MSN_1,1,MSN,87277,238,อำเภอเมืองแม่ฮ่องสอน
MSN_1,1,MSN,87277,238,อำเภอขุนยวม
MSN_1,1,MSN,87277,238,อำเภอปางมะผ้า
MSN_1,1,MSN,87277,238,อำเภอปาย
MSN_2,2,MSN,93682,225,อำเภอแม่ลาน้อย
MSN_2,2,MSN,93682,225,อำเภอแม่สะเรียง
MSN_2,2,MSN,93682,225,อำเภอสบเมย
NAN_1,1,NAN,139675,287,อำเภอเมืองน่าน
NAN_1,1,NAN,139675,287,อำเภอท่าวังผา
NAN_1,1,NAN,139675,287,อำเภอภูเพียง
NAN_2,2,NAN,130372,345,อำเภอเวียงสา
NAN_2,2,NAN,130372,345,อำเภอแม่จริม
NAN_2,2,NAN,130372,345,อำเภอนาน้อย
NAN_2,2,NAN,130372,345,อำเภอนาหมื่น
NAN_2,2,NAN,130372,345,อำเภอบ้านหลวง
NAN_2,2,NAN,130372,345,อำเภอสันติสุข
NAN_3,3,NAN,119324,297,อำเภอเฉลิมพระเกียรติ
NAN_3,3,NAN,119324,297,อำเภอเชียงกลาง
NAN_3,3,NAN,119324,297,อำเภอทุ่งช้าง
NAN_3,3,NAN,119324,297,อำเภอบ่อเกลือ
NAN_3,3,NAN,119324,297,อำเภอปัว
NAN_3,3,NAN,119324,297,อำเภอสองแคว
NBI_1,1,NBI,139759,154,"อำเภอเมืองนนทบุรี (เฉพาะตำบลบางกระสอ, ตำบลท่าทราย, ตำบลบางเขน)"
NBI_2,2,NBI,123686,144,"อำเภอเมืองนนทบุรี (เฉพาะตำบลบางกร่าง, ตำบลบางศรีเมือง, ตำบลบางรักน้อย, ตำบลสวนใหญ่, ตำบลตลาดขวัญ)"
NBI_3,3,NBI,133301,193,อำเภอเมืองนนทบุรี (เฉพาะตำบลบางไผ่)
NBI_3,3,NBI,133301,193,อำเภอบางกรวย
NBI_4,4,NBI,126830,160,"อำเภอปากเกร็ด (เฉพาะตำบลบางพูด, ตำบลบ้านใหม่, ตำบลคลองเกลือ, ตำบลบางตลาด)"
NBI_5,5,NBI,130915,174,อำเภอเมืองนนทบุรี (เฉพาะตำบลไทรม้า)
NBI_5,5,NBI,130915,174,"อำเภอบางบัวทอง (เฉพาะตำบลลำโพ, ตำบลละหาร)"
NBI_5,5,NBI,130915,174,"อำเภอปากเกร็ด (ยกเว้นตำบลบางพูด, ตำบลบ้านใหม่, ตำบลคลองเกลือ, ตำบลบางตลาด)"
NBI_6,6,NBI,135099,152,อำเภอบางใหญ่
NBI_7,7,NBI,134641,160,"อำเภอไทรน้อย (เฉพาะตำบลไทรน้อย, ตำบลคลองขวาง)"
NBI_7,7,NBI,134641,160,"อำเภอบางบัวทอง (เฉพาะตำบลบางบัวทอง, ตำบลพิมลราช, ตำบลโสนลอย)"
NBI_8,8,NBI,132133,171,"อำเภอไทรน้อย (ยกเว้นตำบลไทรน้อย, ตำบลคลองขวาง)"
NBI_8,8,NBI,132133,171,"อำเภอบางบัวทอง (เฉพาะตำบลบางคูรัด, ตำบลบางรักพัฒนา, ตำบลบางรักใหญ่)"
NBP_1,1,NBP,138174,268,อำเภอเมืองหนองบัวลำภู
NBP_1,1,NBP,138174,268,"อำเภอโนนสัง (เฉพาะตำบลกุดดู่, ตำบลโนนสัง, ตำบลบ้านค้อ, ตำบลบ้านถิ่น, ตำบลปางกู่)"
NBP_2,2,NBP,135171,268,"อำเภอโนนสัง (เฉพาะตำบลหนองเรือ, ตำบลโนนเมือง, ตำบลโคกใหญ่, ตำบลโคกม่วง, ตำบลนิคมพัฒนา)"
NBP_2,2,NBP,135171,268,อำเภอนาวัง (ยกเว้นตำบลวังปลาป้อม)
NBP_2,2,NBP,135171,268,อำเภอศรีบุญเรือง
NBP_3,3,NBP,132168,261,อำเภอนากลาง
NBP_3,3,NBP,132168,261,อำเภอนาวัง (เฉพาะตำบลวังปลาป้อม)
NBP_3,3,NBP,132168,261,อำเภอสุวรรณคูหา
NKI_1,1,NKI,138031,272,"อำเภอเมืองหนองคาย (ยกเว้นตำบลพระธาตุบังพวน, ตำบลเวียงคุก)"
NKI_1,1,NKI,138031,272,"อำเภอโพนพิสัย (เฉพาะตำบลเหล่าต่างคำ, ตำบลทุ่งหลวง, ตำบลสร้างนางขาว)"
NKI_1,1,NKI,138031,272,อำเภอสระใคร
NKI_2,2,NKI,135200,273,อำเภอเฝ้าไร่
NKI_2,2,NKI,135200,273,"อำเภอโพนพิสัย (ยกเว้นตำบลเหล่าต่างคำ, ตำบลทุ่งหลวง, ตำบลสร้างนางขาว)"
NKI_2,2,NKI,135200,273,อำเภอรัตนวาปี
NKI_3,3,NKI,136969,254,"อำเภอเมืองหนองคาย (เฉพาะตำบลพระธาตุบังพวน, ตำบลเวียงคุก)"
NKI_3,3,NKI,136969,254,อำเภอโพธิ์ตาก
NKI_3,3,NKI,136969,254,อำเภอท่าบ่อ
NKI_3,3,NKI,136969,254,อำเภอศรีเชียงใหม่
NKI_3,3,NKI,136969,254,อำเภอสังคม
NMA_1,1,NMA,133391,240,"อำเภอเมืองนครราชสีมา (เฉพาะตำบลในเมือง, ตำบลโพธิ์กลาง, ตำบลหนองไผ่ล้อม)"
NMA_10,10,NMA,136114,300,"อำเภอเฉลิมพระเกียรติ (เฉพาะตำบลหนองงูเหลือม, ตำบลพระพุทธ, ตำบลหนองยาง)"
NMA_10,10,NMA,136114,300,อำเภอโชคชัย
NMA_10,10,NMA,136114,300,"อำเภอครบุรี (ยกเว้นตำบลมาบตะโกเอน, ตำบลตะแบกบาน, ตำบลลำเพียก, ตำบลโคกกระชาย, ตำบลสระว่านพระยา)"
NMA_11,11,NMA,130506,259,อำเภอเสิงสาง
NMA_11,11,NMA,130506,259,"อำเภอครบุรี (เฉพาะตำบลมาบตะโกเอน, ตำบลตะแบกบาน, ตำบลลำเพียก, ตำบลโคกกระชาย, ตำบลสระว่านพระยา)"
NMA_11,11,NMA,130506,259,อำเภอหนองบุญมาก
NMA_12,12,NMA,130773,318,อำเภอปักธงชัย
NMA_12,12,NMA,130773,318,อำเภอวังน้ำเขียว
NMA_13,13,NMA,128098,273,"อำเภอปากช่อง (เฉพาะตำบลวังไทร, ตำบลคลองม่วง, ตำบลวังกะทะ, ตำบลโป่งตาลอง)"
NMA_13,13,NMA,128098,273,อำเภอสีคิ้ว
NMA_14,14,NMA,127214,233,"อำเภอปากช่อง (ยกเว้นตำบลวังไทร, ตำบลคลองม่วง, ตำบลวังกะทะ, ตำบลโป่งตาลอง)"
NMA_15,15,NMA,136904,328,อำเภอเทพารักษ์
NMA_15,15,NMA,136904,328,อำเภอด่านขุนทด
NMA_15,15,NMA,136904,328,"อำเภอพระทองคำ (เฉพาะตำบลทัพรั้ง, ตำบลมาบกราด)"
NMA_16,16,NMA,135617,334,อำเภอขามสะแกแสง
NMA_16,16,NMA,135617,334,อำเภอคง
NMA_16,16,NMA,135617,334,อำเภอบ้านเหลื่อม
NMA_16,16,NMA,135617,334,"อำเภอพระทองคำ (ยกเว้นตำบลทัพรั้ง, ตำบลมาบกราด)"
NMA_2,2,NMA,133788,200,"อำเภอเมืองนครราชสีมา (เฉพาะตำบลโคกสูง, ตำบลบ้านโพธิ์, ตำบลตลาด, ตำบลหนองไข่น้ำ, ตำบลบ้านเกาะ, ตำบลพะเนา, ตำบลมะเริง, ตำบลหนองบัวศาลา, ตำบลหนองระเวียง, ตำบลหัวทะเล, ตำบลจอหอ)"
NMA_3,3,NMA,132266,220,"อำเภอเมืองนครราชสีมา (เฉพาะตำบลโคกกรวด, ตำบลปรุใหญ่, ตำบลหนองจะบก, ตำบลสุรนารี, ตำบลหมื่นไวย, ตำบลบ้านใหม่, ตำบลไชยมงคล, ตำบลหนองกระทุ่ม, ตำบลพลกรัง, ตำบลพุดซา, ตำบลสีมุม)"
NMA_3,3,NMA,132266,220,"อำเภอโนนไทย (เฉพาะตำบลด่านจาก, ตำบลกำปัง, ตำบลสำโรง)"
NMA_4,4,NMA,130123,292,"อำเภอโนนไทย (ยกเว้นตำบลด่านจาก, ตำบลกำปัง, ตำบลสำโรง)"
NMA_4,4,NMA,130123,292,อำเภอขามทะเลสอ
NMA_4,4,NMA,130123,292,อำเภอสูงเนิน
NMA_5,5,NMA,133040,287,"อำเภอเฉลิมพระเกียรติ (ยกเว้นตำบลพระพุทธ, ตำบลหนองยาง, ตำบลหนองงูเหลือม)"
NMA_5,5,NMA,133040,287,อำเภอโนนสูง
NMA_5,5,NMA,133040,287,"อำเภอพิมาย (เฉพาะตำบลสัมฤทธิ์, ตำบลชีวาน, ตำบลกระเบื้องใหญ่, ตำบลท่าหลวง)"
NMA_6,6,NMA,133641,304,อำเภอแก้งสนามนาง
NMA_6,6,NMA,133641,304,อำเภอบัวใหญ่
NMA_6,6,NMA,133641,304,อำเภอบัวลาย
NMA_6,6,NMA,133641,304,อำเภอสีดา
NMA_7,7,NMA,131470,323,อำเภอเมืองยาง
NMA_7,7,NMA,131470,323,อำเภอโนนแดง
NMA_7,7,NMA,131470,323,อำเภอประทาย
NMA_7,7,NMA,131470,323,อำเภอลำทะเมนชัย
NMA_8,8,NMA,132864,283,"อำเภอชุมพวง (ยกเว้นตำบลโนนตูม, ตำบลตลาดไทร)"
NMA_8,8,NMA,132864,283,"อำเภอพิมาย (ยกเว้นตำบลสัมฤทธิ์, ตำบลชีวาน, ตำบลกระเบื้องใหญ่, ตำบลท่าหลวง)"
NMA_9,9,NMA,134590,293,อำเภอจักราช
NMA_9,9,NMA,134590,293,"อำเภอชุมพวง (เฉพาะตำบลโนนตูม, ตำบลตลาดไทร)"
NMA_9,9,NMA,134590,293,อำเภอห้วยแถลง
NPM_1,1,NPM,141991,278,อำเภอนาทม
NPM_1,1,NPM,141991,278,อำเภอนาหว้า
NPM_1,1,NPM,141991,278,อำเภอบ้านแพง
NPM_1,1,NPM,141991,278,อำเภอศรีสงคราม
NPM_2,2,NPM,141127,279,"อำเภอเมืองนครพนม (เฉพาะเทศบาลเมืองนครพนม, ตำบลท่าค้อ, ตำบลนาราชควาย, ตำบลหนองญาติ, ตำบลอาจสามารถ)"
NPM_2,2,NPM,141127,279,อำเภอโพนสวรรค์
NPM_2,2,NPM,141127,279,อำเภอท่าอุเทน
NPM_3,3,NPM,142035,278,"อำเภอเมืองนครพนม (เฉพาะตำบลขามเฒ่า, ตำบลคำเตย, ตำบลนาทราย, ตำบลดงขวาง, ตำบลบ้านกลาง, ตำบลโพธิ์ตาก)"
NPM_3,3,NPM,142035,278,อำเภอเรณูนคร
NPM_3,3,NPM,142035,278,อำเภอธาตุพนม
NPM_4,4,NPM,143200,302,"อำเภอเมืองนครพนม (เฉพาะตำบลกุรุคุ, ตำบลบ้านผึ้ง, ตำบลวังตามัว)"
NPM_4,4,NPM,143200,302,อำเภอนาแก
NPM_4,4,NPM,143200,302,อำเภอปลาปาก
NPM_4,4,NPM,143200,302,อำเภอวังยาง
NPT_1,1,NPT,126387,208,"อำเภอเมืองนครปฐม (เฉพาะตำบลหนองดินแดง, ตำบลสระกะเทียม, ตำบลสวนป่าน, ตำบลวังเย็น, ตำบลพระประโทน, ตำบลบางแขม, ตำบลดอนยายหอม, ตำบลสามควายเผือก, ตำบลธรรมศาลา, ตำบลถนนขาด)"
NPT_1,1,NPT,126387,208,"อำเภอสามพราน (เฉพาะตำบลตลาดจินดา, ตำบลคลองจินดา, ตำบลบางช้าง, ตำบลคลองใหม่, ตำบลท่าตลาด, ตำบลหอมเกร็ด)"
NPT_2,2,NPT,120407,203,"อำเภอเมืองนครปฐม (เฉพาะตำบลทุ่งน้อย, ตำบลสนามจันทร์, ตำบลนครปฐม, ตำบลวังตะกู, ตำบลหนองปากโลง, ตำบลโพรงมะเดื่อ, ตำบลลำพยา, ตำบลห้วยจรเข้, ตำบลบ้านยาง, ตำบลบ่อพลับ, ตำบลพระปฐมเจดีย์)"
NPT_3,3,NPT,117970,224,"อำเภอเมืองนครปฐม (เฉพาะตำบลทัพหลวง, ตำบลตาก้อง, ตำบลหนองงูเหลือม, ตำบลมาบแค)"
NPT_3,3,NPT,117970,224,"อำเภอกำแพงแสน (เฉพาะตำบลกระตีบ, ตำบลทุ่งลูกนก, ตำบลทุ่งกระพังโหม, ตำบลทุ่งบัว, ตำบลห้วยขวาง, ตำบลทุ่งขวาง, ตำบลห้วยหมอนทอง, ตำบลกำแพงแสน, ตำบลรางพิกุล, ตำบลหนองกระทุ่ม, ตำบลวังน้ำเขียว, ตำบลดอนข่อย, ตำบลสระสี่มุม)"
